재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	dart_OtherLosses	      기타영업외비용		101,224,240			318,266,000	1,467,366,680
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	entity00129235_GrossProfitOfIncomeStatementAbstract	      판매비와관리비		12,795,990,256			11,971,503,541	10,693,320,239
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	entity00129235_udf_IS_202437172731821OfIncomeStatementAbstract	      매출총이익		24,619,272,028			21,243,263,009	19,644,984,914
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	entity00129235_udf_IS_202437172950835OfIncomeStatementAbstract	      종속기업투자주식손상차손		17,042,553,123			24,621,759,467	0
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-4,354			-8,736	2,916
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		-4,354			-8,736	2,916
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		2,921,982,879			2,238,033,709	1,131,397,286
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		1,430,392,309			1,364,502,272	1,063,510,952
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용		2,010,707,473			1,466,990,957	3,336,102,478
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_OperatingExpense	      매출원가		107,137,335,265			111,356,752,322	94,491,136,094
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	      관계기업에 대한 지분법손익		35,161,674			-12,110,423	35,749,673
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-7,896,241,915			-15,925,689,639	5,317,339,727
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-5,885,534,442			-14,458,698,682	8,653,442,205
손익계산서, 성격별 분류 - 별도	[004450]	삼화왕관	유가증권시장상장법인	259	기타 금속 가공제품 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		131,756,607,293			132,600,015,331	114,136,121,008
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		151,864,979				
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		10,865,307,421			-14,544,370,299	-3,535,454,395
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		72,143,418			16,766,704	292,184,114
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		630,111,354			81,174,919	1,737,867,338
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		3,512,959,660			3,437,898,084	1,936,799,958
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		71,973,126,963			85,535,866,768	52,753,991,471
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		199			-773	-75
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		199			-859	-76
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		7,060,361,862			1,761,248,185	537,310,877
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		584,755,306			2,500,010,559	300,194,979
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		14,378,267,081			-11,106,472,215	-1,598,654,437
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		3,679,867,950			-13,870,016,140	-5,218,253,517
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		3,831,732,929			-13,870,016,140	-5,218,253,517
손익계산서, 기능별 분류 - 별도	[101000]	상상인인더스트리	코스닥시장상장법인	292	특수 목적용 기계 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		86,351,394,044			74,429,394,553	51,155,337,034
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		22,645,344,650			17,477,662,717	23,002,345,890
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		3,837,925,539			3,310,330,836	14,562,155,191
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		2,838,201,805			13,406,773,024	9,564,242,544
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		12,213,357,195			15,470,888,924	9,439,665,376
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	entity00131896_udf_IS_2021312142134515_IncomeStatementAbstract	      대손상각비(대손충당금환입)					-72,410,483	148,408,721
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		59,735,940,368			58,255,186,491	52,296,370,352
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	dart_CostOfSalesFromRenderingOfServicesRental	         임대매출원가		126,998,498			145,415,147	166,288,065
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	entity00131896_udf_IS_201711311294217_CostOfSales	         하역매출원가		59,608,941,870			58,109,771,344	52,130,082,287
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		3,043			471	3,285
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		3,043			471	3,285
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		1,459,431,266			1,688,505,981	2,208,466,449
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		887,973,950			833,853,033	311,646,180
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		34,858,701,845			32,876,141,158	32,590,419,987
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		5,503,458,260			3,806,201,184	7,134,740,558
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		17,570,152,808			2,720,366,397	18,968,697,710
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		23,073,611,068			6,526,567,581	26,103,438,268
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익(손실)		17,570,152,808			2,720,366,397	18,968,697,710
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		94,594,642,213			91,131,327,649	84,886,790,339
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	dart_RevenueFromRenderingOfServicesRental	         임대료수입		4,068,446,528			3,569,545,662	3,455,672,088
손익계산서, 기능별 분류 - 별도	[003100]	선광	코스닥시장상장법인	529	기타 운송관련 서비스업	12	2023-12-31	사업보고서	KRW	entity00131896_udf_IS_20188616333168_Revenue	         하역매출		90,526,195,685			87,561,781,987	81,431,118,251
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		-6,080,222,386			1,819,192,520	-8,600,109,936
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		6,326,023,109			7,660,867,021	20,570,901,067
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		7,512,164,526			14,380,261,880	9,703,288,177
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		10,128,731,315			13,821,575,823	10,429,799,624
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	entity00585219_udf_IS_202128151154358_IncomeStatementAbstract	      경상연구개발비		952,913,440			680,472,638	1,313,681,813
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	entity00585219_udf_IS_202128151235403_IncomeStatementAbstract	      지분법손실		-2,457,330,996			-8,560,435,784	-1,495,395,598
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		125,462,253,584			109,845,984,753	75,831,811,046
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-398			-2,480	-10
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		-398			-2,480	-28
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		15,582,827,724			91,308,024,005	11,783,296,728
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		10,728,839,465			12,434,279,467	8,007,496,357
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		5,001,422,369			16,321,240,981	3,143,371,501
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		2,772,709,539			-6,385,775,041	1,620,409,559
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-17,350,392,597			-85,948,607,620	-1,383,283,456
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-14,577,683,058			-92,334,382,661	-3,003,693,015
손익계산서, 기능별 분류 - 별도	[091090]	세원이앤씨	유가증권시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		130,463,675,953			126,167,225,734	78,975,182,547
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	ifrs-full_Revenue	수익(순매출액)		58,348,281,690			55,615,777,398	58,380,395,755
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		43,287,052,772			44,550,869,806	44,758,105,305
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		15,061,228,918			11,064,907,592	13,622,290,450
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		7,354,473,476			6,320,098,850	6,003,572,983
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		7,706,755,442			4,744,808,742	7,618,717,467
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	dart_OtherGains	기타수익		6,481,977,419			2,285,600,872	1,849,447,249
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	dart_OtherLosses	기타비용		613,764,719			21,090,070	227,818,469
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		7,368,130,468			4,067,118,154	3,544,442,111
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	ifrs-full_FinanceCosts	금융비용		1,365,086,429			1,336,663,448	1,674,229,900
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익		19,578,012,181			9,739,774,250	11,110,558,458
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		4,417,061,223			1,813,535,656	-362,217,419
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		15,160,950,958			7,926,238,594	11,472,775,877
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[021820]	세원정공	유가증권시장상장법인	303	자동차 신품 부품 제조업	06	2023-06-30	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익		1,516			793	1,147
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		1,284,989,903			3,086,057,102	2,593,087,503
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		14,004,030,239			2,713,348,230	404,531,341
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		92,910,014			2,152,344,008	155,899,053
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      영업비용		22,070,321,024			20,404,963,983	16,913,985,329
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		363			145	122
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		363			144	122
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		5,982,093,406			631,548,346	485,042,249
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		797,875,073			320,423,264	180,949,667
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		919,118,446			0	-147,052,074
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		9,092,773,349			3,335,936,242	2,684,679,283
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		10,011,891,795			3,335,936,242	2,537,627,209
손익계산서, 기능별 분류 - 별도	[108860]	셀바스AI	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2023-12-31	사업보고서	KRW	ifrs-full_Revenue	      영업수익		23,355,310,927			23,491,021,085	19,507,072,832
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		638,489,472,608			618,890,773,445	717,162,652,560
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		51,267,129,508			54,519,851,003	53,865,285,523
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		24,409,757,528			84,272,707,072	82,621,352,373
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		279,741,849,473			266,520,456,083	212,706,576,368
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		955,198,742,036			1,052,058,067,945	685,970,660,880
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익		3,953			3,558	3,977
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익		3,947			3,560	3,958
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		11,475,632,308			6,815,122,359	6,983,599,437
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		28,602,158,781			24,067,143,477	42,417,512,025
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		918,231,322,081			885,411,229,528	929,869,228,928
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용		119,205,290,756			95,006,836,226	147,857,695,857
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		563,268,080,305			511,383,102,268	575,982,802,441
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용 차감 전 손익		682,473,371,061			606,389,938,494	723,840,498,298
손익계산서, 기능별 분류 - 별도	[068270]	셀트리온	유가증권시장상장법인	211	기초 의약 물질 제조업	12	2023-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		1,873,430,064,117			1,937,469,297,473	1,615,839,889,808
손익계산서, 기능별 분류 - 별도	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2023-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		13,929,283,466			40,282,807,441	32,813,910,905
손익계산서, 기능별 분류 - 별도	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2023-12-31	사업보고서	KRW	dart_OtherGains	      기타영업외수익		307,393,208,560			571,686,604	250,333,131
손익계산서, 기능별 분류 - 별도	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2023-12-31	사업보고서	KRW	dart_OtherLosses	      기타영업외비용		32,903,229,319			707,359,487	1,892,757,513
손익계산서, 기능별 분류 - 별도	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2023-12-31	사업보고서	KRW	entity01412822_udf_IS_202033081041843_IncomeStatementAbstract	      영업비용		-99,884,883,399			-92,491,035,514	-100,802,167,187
손익계산서, 기능별 분류 - 별도	[336370]	솔루스첨단소재	유가증권시장상장법인	262	전자부품 제조업	12	2023-12-31	사업보고서	KRW	entity01412822_udf_IS_20203308112903_udf_IS_202033081041843_IncomeStatementAbstract	         상품 및 제품 매출원가		62,208,442,063			58,139,436,745	60,699,525,801
