재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	         지분법손실		-3,524,473,540			-3,859,770,992	-2,479,461,322
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	         기타손실		-99,773,021			-1,091,926,762	-122,115,560
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	         금융원가		-739,276,321			-1,845,219,837	-19,158,875,029
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	         금융수익		1,511,240,147			5,130,105,508	2,265,224,650
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		10,310,716,706			12,465,963,823	11,333,975,468
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_BadDebtExpenses	         대손상각비(대손충당금환입)		156,429,286			-195,730,829	-67,974,346
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		9,856,925,913			9,749,249,124	10,064,940,636
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-4			9	-279
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		-4			9	-279
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		12,743,453,744			14,088,830,078	12,354,104,678
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)					106,651,613	382,838,550
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-376,067,660			719,621,686	-18,539,530,943
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-376,067,660			826,273,299	-18,156,692,393
손익계산서, 기능별 분류 - 별도	[056090]	시지메드텍	코스닥시장상장법인	271	의료용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		22,600,379,657			23,838,079,202	22,419,045,314
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		18,841,175,818			18,230,456,964	10,768,868,452
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		25,169,588,734			21,335,523,881	22,293,251,195
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	entity00135962_OtherIncomeExpensesOfIncomeStatementAbstract	      기타손익		-8,469,494,429			-2,914,201,624	-10,418,147,699
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	         기타이익		46,254,377,383			14,742,796,243	18,465,849,595
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	         기타손실		54,723,871,812			17,656,997,867	28,883,997,294
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		359,207,052,705			336,418,693,231	350,783,480,138
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		1,438			1,864	992
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		1,438			1,864	992
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncomeCost	      금융손익		23,073,174,996			19,136,071,953	19,494,442,293
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	         금융원가		3,169,015,551			4,053,770,337	1,660,127,030
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	         금융수익		26,242,190,547			23,189,842,290	21,154,569,323
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		44,010,764,552			39,565,980,845	33,062,119,647
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		10,753,527,773			5,024,592,767	4,179,314,015
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		22,691,328,612			29,427,734,526	15,665,849,031
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		33,444,856,385			34,452,327,293	19,845,163,046
손익계산서, 기능별 분류 - 별도	[004970]	신라교역	유가증권시장상장법인	031	어로 어업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		403,217,817,257			375,984,674,076	383,845,599,785
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		3,660,802,940			13,536,262,795	14,702,359,757
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타영업외이익		4,552,547,921			4,116,225,286	4,446,678,557
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타영업외비용		4,475,824,524			492,642,788	1,500,639,780
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		16,952,425,570			20,378,429,101	18,007,894,611
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	entity00136226_udf_IS_2020317101846741_IncomeStatementAbstract	      지분법이익(손실)		5,483,070,567			10,883,227,331	14,130,970,451
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		123,984,053,306			131,662,414,416	126,186,130,301
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         지배기업기본주당순이익		58			480	552
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         지배기업희석주당순이익		58			480	552
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		5,408,704,879			4,788,872,682	3,026,842,550
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융이익		3,429,590,982			1,342,026,956	820,043,256
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		15,130,157,943			23,031,464,565	18,579,283,917
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		180,565,250			745,057,071	545,811,516
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		1,577,847,190			12,967,942,496	14,895,787,724
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		1,758,412,440			13,712,999,567	15,441,599,240
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익(손실)		1,577,847,190			12,967,942,496	14,895,787,724
손익계산서, 기능별 분류 - 별도	[065350]	신성델타테크	코스닥시장상장법인	285	가정용 기기 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		139,114,211,249			154,693,878,981	144,765,414,218
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		2,717,340,964			2,806,737,780	11,866,394,029
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	dart_LossesOnSaleOfInvestmentsInAssociates	         관계기업/공동기업투자처분손실		0			240,148	0
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	dart_NonOperatingExpense	         영업외비용		12,165,360,857			800,696,217	2,433,603,165
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	dart_NonOperatingIncome	         영업외수익		5,430,164,897			46,401,545,447	10,141,696,912
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	entity00136271_udf_IS_2023314202250888_OperatingIncomeLoss	         종속기업투자주식손상차손		0			0	129,538,845
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	         금융원가		12,032,520,288			12,436,393,482	10,970,927,224
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	         금융수익		4,043,621,826			1,853,844,032	2,204,663,005
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	dart_OrdinaryDevelopmentExpenseSellingGeneralAdministrativeExpenses	      경상연구개발비		5,786,068,288			6,782,541,445	5,037,995,903
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		324,627,845,832			345,266,776,683	433,932,191,992
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-58			180	23
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	         계속영업기본주당이익(손실)		-58			180	35
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	         중단영업기본주당이익(손실)		0			0	-12
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GeneralAndAdministrativeExpense	      일반관리비		25,209,055,815			25,087,842,455	26,447,857,669
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		52,000,125,127			49,588,104,366	55,691,531,003
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		-180,489,008			1,230,280,758	3,576,095,293
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-11,826,264,450			36,594,516,654	4,586,002,390
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-12,006,753,458			37,824,797,412	10,678,684,712
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업당기순이익(손실)		-11,826,264,450			36,594,516,654	7,102,589,419
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업이익(손실)		0			0	-2,516,587,029
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	entity00136271_udf_IS_2020111285011547_ProfitLossFromDiscontinuedOperations	         중단영업손익					0	-2,516,587,029
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		376,627,970,959			394,854,881,049	489,623,722,995
손익계산서, 기능별 분류 - 별도	[011930]	신성이엔지	유가증권시장상장법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_SellingExpense	      판매비		18,287,660,060			14,910,982,686	12,339,283,402
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		243,370,705,616			276,595,294,123	348,026,286,461
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타영업외수익		10,501,917,646			10,812,701,949	16,620,050,038
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타영업외비용		77,957,976,554			53,349,737,000	55,317,289,093
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		1,410,672,849,033			1,298,918,537,945	1,209,779,195,172
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		335,884,686,172			336,244,757,412	307,901,834,479
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		10,082			21,947	25,171
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		10,082			21,947	25,171
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		168,438,871,788			101,510,668,081	107,932,816,879
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융이익		118,084,211,649			129,854,554,080	93,545,717,613
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		1,654,043,554,649			1,575,513,832,068	1,557,805,481,633
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		33,283,515,190			52,829,470,252	47,353,607,263
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		92,276,471,379			209,572,674,819	247,588,340,877
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		125,559,986,569			262,402,145,071	294,941,948,140
손익계산서, 기능별 분류 - 별도	[004170]	신세계	유가증권시장상장법인	471	종합 소매업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		1,989,928,240,821			1,911,758,589,480	1,865,707,316,112
손익계산서, 성격별 분류 - 별도	[null]	신세계센트럴	기타법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		76,657,837,386			72,009,733,179	59,444,535,319
손익계산서, 성격별 분류 - 별도	[null]	신세계센트럴	기타법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타영업외수익		645,561,352			2,035,798,237	110,426,579
손익계산서, 성격별 분류 - 별도	[null]	신세계센트럴	기타법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타영업외비용		701,057,092			1,690,800,234	474,033,309
손익계산서, 성격별 분류 - 별도	[null]	신세계센트럴	기타법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		754			813	846
손익계산서, 성격별 분류 - 별도	[null]	신세계센트럴	기타법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		27,864,980,046			24,239,329,361	16,345,901,601
손익계산서, 성격별 분류 - 별도	[null]	신세계센트럴	기타법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		8,082,824,956			7,050,405,911	7,575,486,313
손익계산서, 성격별 분류 - 별도	[null]	신세계센트럴	기타법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		11,875,186,291			6,706,232,989	-92,699,189
손익계산서, 성격별 분류 - 별도	[null]	신세계센트럴	기타법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_OperatingExpense	      영업비용		245,913,903,998			227,387,990,689	215,526,146,709
손익계산서, 성격별 분류 - 별도	[null]	신세계센트럴	기타법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		44,945,000,265			48,459,574,743	50,403,212,490
손익계산서, 성격별 분류 - 별도	[null]	신세계센트럴	기타법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		56,820,186,556			55,165,807,732	50,310,513,301
손익계산서, 성격별 분류 - 별도	[null]	신세계센트럴	기타법인	529	기타 운송관련 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      영업수익		322,571,741,384			299,397,723,868	274,970,682,028
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		115,206,031,477			119,271,652,764	132,736,708,315
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		29,350,466,315			307,521,301,900	59,768,901,981
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		47,461,178,287			143,426,171,467	41,478,907,599
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		110,191,751,220			112,608,199,962	99,808,771,066
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		1,084,576,556,348			1,221,921,294,092	1,096,901,361,210
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익		241			426	287
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		61,995,997,457			49,273,494,170	28,416,471,493
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		78,658,588,261			58,019,399,625	47,024,514,138
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		225,397,782,697			231,879,852,726	232,545,479,381
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용		4,788,641,624			79,710,877,367	25,308,071,564
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		108,969,268,685			212,401,811,285	144,326,673,778
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익		113,757,910,309			292,112,688,652	169,634,745,342
손익계산서, 기능별 분류 - 별도	[003410]	쌍용씨앤이	기타법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		1,309,974,339,045			1,453,801,146,818	1,329,446,840,591
손익계산서, 기능별 분류 - 별도	[067390]	아스트	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		-3,759,707,342			-35,742,494,332	-10,327,914,064
손익계산서, 기능별 분류 - 별도	[067390]	아스트	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		8,164,674,707			6,436,794,555	4,636,482,691
손익계산서, 기능별 분류 - 별도	[067390]	아스트	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		8,425,387,191			13,334,074,733	40,379,387,716
손익계산서, 기능별 분류 - 별도	[067390]	아스트	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		13,944,194,633			8,777,670,668	12,876,130,839
손익계산서, 기능별 분류 - 별도	[067390]	아스트	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		158,555,409,120			188,574,161,212	152,867,301,314
손익계산서, 기능별 분류 - 별도	[067390]	아스트	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-52			-1,093	-1,017
손익계산서, 기능별 분류 - 별도	[067390]	아스트	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		-52			-1,093	-1,017
손익계산서, 기능별 분류 - 별도	[067390]	아스트	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		17,040,824,319			28,233,553,552	18,597,574,921
