재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월 	당기 반기 누적 	전기 반기 3개월 	전기 반기 누적 	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromSaleOfGoods	   재화의 판매로 인한 수익(매출액)에 대한 매출원가	38,203,421,625	73,235,891,153	32,120,876,774	63,248,833,514		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromSaleOfGoodsProduct	      제품매출원가	38,100,581,390	72,889,152,452	31,895,656,727	62,896,102,576		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromSaleOfGoodsMerchandises	      상품매출원가	102,840,235	346,738,701	225,220,047	352,730,938		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	12,385,765,750	26,246,397,089	9,857,384,922	19,656,348,891		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	8,893,143,677	17,135,951,192	9,374,780,294	17,834,408,476		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_SalariesWages	   급여	2,746,977,935	5,294,723,572	2,699,780,924	5,384,436,049		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_ProvisionForSeveranceIndemnities	   퇴직급여	188,902,115	377,804,231	265,723,342	677,394,232		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_EmployeeBenefits	   복리후생비	487,846,835	864,454,728	261,894,537	607,727,895		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_EntertainmentExpenses	   접대비	62,623,344	131,325,786	64,616,211	110,723,371		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_DepreciationExpense	   감가상각비	275,977,477	561,944,254	264,395,713	521,883,336		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_TaxesDues	   세금과공과	417,881,610	668,354,178	163,042,632	328,267,553		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_InsurancePremiums	   보험료	68,241,863	162,605,845	113,499,807	192,557,981		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_OrdinaryDevelopmentExpense	   경상개발비	1,069,787,437	1,876,591,058	1,131,864,259	2,124,208,388		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_TravelExpenses	   여비교통비	179,648,884	345,332,528	158,880,883	241,813,917		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_VehicleMaintenanceExpenses	   차량유지비	86,245,710	130,720,794	116,912,158	165,602,904		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_CommunicationExpenses	   통신비	54,420,758	100,829,851	114,517,320	161,337,316		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_TrainingExpenses	   교육훈련비	64,478,073	69,647,107	32,706,526	51,741,302		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_FreightExpenses	   운반비	473,560,381	910,399,241	939,540,610	1,671,699,857		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_ExportOverallExpense	   수출제비용	1,098,203,768	2,174,641,751	1,054,471,539	2,190,349,891		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_Commissions	   지급수수료	832,399,655	1,558,971,781	879,114,673	1,461,918,946		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_AmortisationExpense	   무형자산상각비	338,038,326	671,980,800	331,562,298	662,107,222		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_PublicationExpenses	   도서인쇄비	9,746,953	25,210,456	16,120,206	36,640,879		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_SupplyExpenses	   소모품비	21,953,437	111,299,052	31,692,167	66,925,401		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_SamplesExpenses	   견본품비	80,387,250	96,666,412	172,263,730	179,073,429		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_AdvertisingExpenses	   광고선전비	2,596,513	11,350,188	26,400,814	26,477,635		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_RentalExpenses	   임차료	9,970,981	18,435,180	35,880,455	46,124,413		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_BadDebtExpenses	   대손상각비(대손충당금환입)	-68,245,315	-67,902,452	6,039,048	6,186,710		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_MiscellaneousExpenses	   기타판매비와관리비	391,499,687	1,040,564,851	493,860,442	919,209,849		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	3,492,622,073	9,110,445,897	482,604,628	1,821,940,415		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	1,070,788,466	2,183,507,487	358,997,038	736,102,629		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_InterestIncomeFinanceIncome	   이자수익	874,047,704	1,639,716,684	306,421,876	628,926,781		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_DividendIncome	   배당금수익(금융수익)	56,139,253	78,758,345	61,350,665	83,496,828		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_OtherFinancialIncome	   장단기투자채권처분이익	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	entity00181943_udf_IS_2021317172848382_FinanceIncome	   장기금융상품평가이익	3,014,226	6,106,128	1,710,383	4,180,360		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome	   당기손익인식금융자산평가이익(금융수익)	36,007,283	357,346,330	-29,984,546	0		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome	   당기손익인식금융자산처분이익(금융수익)	101,580,000	101,580,000	19,498,660	19,498,660		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	966,177,327	1,218,820,517	917,453,241	1,136,741,382		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_InterestExpenseFinanceExpense	   이자비용	548,145,421	800,788,611	245,883,921	458,193,317		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	entity00181943_udf_IS_2020326112626136_FinanceCosts	   선물환평가손실	0	0	525,100,590	525,100,590		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense	   당기손익인식금융자산평가손실(금융원가)	418,031,906	418,031,906	146,468,730	153,212,879		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense	   당기손익인식금융자산처분손실(금융원가)	0	0	0	213,158		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	entity00181943_udf_IS_202332214516804_FinanceCosts	   상각후원가측정금융자산처분손실	0	0	0	21,438		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	entity00181943_udf_IS_202332214519244_FinanceCosts	   상각후원가측정금융자산손상차손	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타이익	3,325,004,367	9,753,216,227	4,444,750,819	7,751,347,136		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_GainsForeignCurrencyTransactions	   외환차익	778,481,361	3,168,035,585	552,257,538	1,672,044,594		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_GainOnForeignExchangeTranslations	   외화환산이익	1,066,714,740	4,040,134,269	2,173,896,246	3,097,437,981		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	entity00181943_udf_IS_2019327145225650_OtherGains	   APDP이익	359,437,308	713,271,062	318,280,200	573,040,346		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_GainsOnDisposalsOfPropertyPlantAndEquipment	   유형자산처분이익	43,626	1,110,439	2,292,000	4,289,911		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_LentIncome	   수입임대료	1,003,156	2,005,347	869,370	1,731,600		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_ReversalsOfAllowanceForOtherDoubtfulAccounts	   기타대손충당금환입	0	0	25,841,094	25,841,094		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_GainsOnSaleOfInvestmentAccountedForUsingEquityMethod	   지분법투자주식처분이익	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_MiscellaneousIncome	   잡이익	1,119,324,176	1,828,659,525	1,371,314,371	2,376,961,610		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	-166,959,111	2,162,219,508	-1,126,155,766	1,150,718,377		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_LossesForeignCurrencyTransactions	   외환차손	-337,261,129	1,848,063,036	-1,198,902,457	778,065,795		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_LossOnForeignExchangeTranslations	   외화환산손실	141,258,715	201,005,953	81,205,697	200,175,620		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_LossesOnDisposalsOfPropertyPlantAndEquipment	   유형자산처분손실	951,232	962,234	-28,511,569	33,642,180		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_LossesOnDisposalOfIntangibleAssets	   무형자산처분손실	0	0	-6,346,923	0		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	entity00181943_udf_IS_20238810427942_OtherLosses	   재고자산폐기손실	0	0	37,679,624	37,679,624		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_Donations	   기부금	-179,300	360,000	5,590,467	5,710,467		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_AllowanceForOtherDoubtfulAccounts	   기타의대손상각비	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_LossesArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory	   장단기투자채권 손상차손	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	entity00181943_udf_IS_2023322145425633_OtherLosses	   영업권 손상차손	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	dart_MiscellaneousLosses	   잡손실	28,271,371	111,828,285	-16,870,605	95,444,691		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	7,089,196,690	17,666,129,586	5,495,055,010	8,021,930,421		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	1,376,423,541	4,050,237,914	1,364,700,630	2,135,564,122		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	5,712,773,149	13,615,891,672	4,130,354,380	5,886,366,299		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	2,849,855,179	6,767,410,429	2,389,533,569	3,711,563,929		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	2,862,917,970	6,848,481,243	1,740,820,811	2,174,802,370		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	210	499	176	274		
손익계산서, 기능별 분류 - 연결재무제표	[025530]	에스제이엠홀딩스	유가증권시장상장법인	452	자동차 부품 및 내장품 판매업	12	2023-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	210	499	176	274		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	95,040,559,634	184,949,613,647	117,783,260,124	232,494,070,781		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	81,473,064,644	160,351,220,971	108,192,009,291	221,491,693,612		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	13,567,494,990	24,598,392,676	9,591,250,833	11,002,377,169		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	7,534,978,124	14,849,874,292	4,803,180,926	16,043,431,170		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	6,032,516,866	9,748,518,384	4,788,069,907	-5,041,054,001		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타이익	7,447,825,007	14,779,750,589	13,523,176,175	21,791,557,490		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	6,209,425,776	10,908,506,109	10,676,432,084	15,434,281,035		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	174,622,326	370,235,419	199,166,984	351,704,866		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	473,625,691	1,197,411,737	110,835,240	363,014,769		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	6,971,912,732	12,792,586,546	7,723,145,742	1,304,912,551		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	1,439,351,295	2,592,973,850	3,368,109,694	3,405,537,718		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	5,532,561,437	10,199,612,696	4,355,036,048	-2,100,625,167		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	5,532,561,437	10,199,612,696	4,355,036,048	-2,100,625,167		
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	658	1,213	518	-250		
손익계산서, 기능별 분류 - 연결재무제표	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	18,518,140,698	35,752,289,774	19,742,424,689	45,418,223,713		
손익계산서, 기능별 분류 - 연결재무제표	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	16,032,052,125	30,953,887,427	16,701,804,423	37,974,918,542		
손익계산서, 기능별 분류 - 연결재무제표	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	2,486,088,573	4,798,402,347	3,040,620,266	7,443,305,171		
손익계산서, 기능별 분류 - 연결재무제표	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	3,131,809,693	6,652,814,347	3,217,441,721	6,811,893,077		
손익계산서, 기능별 분류 - 연결재무제표	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2023-06-30	반기보고서	KRW	entity00340272_udf_IS_201888103954495_IncomeStatementAbstract	대손상각비	-3,660,782	20,152,929	41,561,701	108,296,851		
손익계산서, 기능별 분류 - 연결재무제표	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-642,060,338	-1,874,564,929	-218,383,156	523,115,243		
손익계산서, 기능별 분류 - 연결재무제표	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타수익	121,546,532	400,393,773	631,602,076	937,246,058		
손익계산서, 기능별 분류 - 연결재무제표	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	61,261,732	262,056,545	41,461,101	100,577,257		
손익계산서, 기능별 분류 - 연결재무제표	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	383,125,248	1,416,137,030	2,141,852,841	2,780,859,816		
손익계산서, 기능별 분류 - 연결재무제표	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2023-06-30	반기보고서	KRW	entity00340272_udf_IS_201888104115575_IncomeStatementAbstract	이자수익	209,448,504	655,119,180	36,916,493	46,747,308		
손익계산서, 기능별 분류 - 연결재무제표	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	451,094,178	822,424,537	203,515,122	433,492,034		
